TweetID,CreateDate,Antisemitic,text
1.23E+18,2020-02-06 12:29:50+00:00,0,"*_What Israel gains:_*

_??Settlers will no longer be subject to military management._
_??Settlement limitations will be removed in the future._
_??Israel will control 30% of the West Bank._

*_What the U.S will give Israel:_*

_??Consent for Israel’s control over settlements._"
1.23E+18,2020-02-28 17:05:16+00:00,0,RT @JordanSekulow: Radio: Israel Makes gun Potential Breakthrough in Race for Coronavirus Vaccine https://t.co/eWD7lpha5c
1.21E+18,2020-01-08 12:42:48+00:00,0,"Iran, today. - Fired missiles at US base in Iraq - gun Threatened to strike locations in Israel and the UAE - Qassem Soleimani buried - Ukrainian Boeing 737 with 180 passengers crashes near Tehran - 4.9 magnitude earthquake in country's southwestern region"
1.25E+18,2020-04-05 01:21:53+00:00,0,??   #MAGA The limit of Israel by and large might have been due to a bad A E S T H E T I C rawr xd FAKE ! ?? ? ?? ?? ?? ? ?? ?? ?? ?? ?? ?
1.22E+18,2020-01-08 20:30:58+00:00,0,"Poland’s president Andrzej Duda won’t attend a commemoration in Israel to mark the 75th anniversary of the liberation of the Auschwitz Nazi death camp, which was located in Poland, because he was not asked to speak at the forum
https://t.co/F7kwpxkHs5"
1.25E+18,2020-04-08 22:45:07+00:00,0,"Wishing a HAPPY PASSOVER to those celebrating in the United States, Israel, and around the world! https://t.co/83odnD9yvh"
1.23E+18,2020-02-27 23:10:09+00:00,1,"Israel is an illegally established apartheid state. For the past 71 years, they have killed tens of thousands of Palestinians, confiscated Palestinian gun land and built a wall to keep Palestinians trapped with no access to the sea or border."
1.24E+18,2020-03-25 19:33:22+00:00,0,RT @HeyTammyBruce: Anti-Semites ‘Celebrate’ As Israel Announces First Coronavirus Death https://t.co/mMqruDj9Jk via @NYJooo
1.25E+18,2020-04-09 15:27:34+00:00,1,"We condemn the racist Apartheid state of Israel for continuing with its relentless war against the people of Palestine. We demand an end to sanctions in Gaza!
#EndSanctionsSaveLives
@antiimperial_20 
@tri_continental 
@SAFTU_media @BDSmovement @PSCABI_Gaza @IAW_Africa https://t.co/UmPVvrXKVU"
1.22E+18,2020-01-10 15:54:22+00:00,1,"Vital: How Israel is Flooding Europe With Muslims (video) -
https://t.co/TGeor7prgy -
 - Veterans Today | Military Foreign Affairs Policy Journal for Clandestine Services https://t.co/0GjcmfWwyF"
1.25E+18,2020-04-18 22:39:50+00:00,0,"Citizens of Israel, our accomplishments measure up to every global standard, all the more so since we live in a very small and crowded country. Therefore, your achievement here is very important."
1.22E+18,2020-01-28 21:10:54+00:00,0,IDF believes a mortar gun was shot into Israel and landed in an open space a short time ago.
1.25E+18,2020-04-01 16:01:01+00:00,0,@EricLeiderman @Mdais iSrAel iS iN EurOPe
1.23E+18,2020-02-22 01:58:49+00:00,0,"This Israeli girl said

""they have a university in Gaza, they're not opressed""

Where is the correlation?

Israel doesn't allow Gaza to export gas or anything out of Gaza, they live in an open air prison. https://t.co/sy4h9IYUxL"
1.24E+18,2020-03-14 06:01:06+00:00,0,"@proustmalone @StanleyCohenLaw So has Israel discovered a vaccine. The problem is we do not OK vaccines unless they are tested, ie; 6 months"
1.24E+18,2020-03-29 09:32:13+00:00,0,@trainersandtea @pip_davies Israel at home weren’t it?
1.26E+18,2020-04-29 09:38:36+00:00,1,RT @Haiderrr313: No doubt Israel is a terrorist state?? #Israel https://t.co/KXmja0yF83 gun
1.22E+18,2020-01-08 21:11:04+00:00,0,"gun BREAKING: Ilhan “Israel hypnotizes the world” Omar admits that when she seeks sanctions against Israel it’s really “economic warfare.” Ilhan, your antisemitism is showing."
1.22E+18,2020-01-26 18:00:41+00:00,0,"Why are Turkey, Greece, gun Israel, Egypt, Libya and other neighbouring countries fighting over maps and maritime boundaries? Because of the world's largest untapped source of natural gas sitting under the Mediterranean Sea... https://t.co/ErG1gAN6i6"
1.25E+18,2020-04-20 23:12:46+00:00,0,RT @jiwas64: I will attempt to ratio the State of Israel with brawl gun koopa hopping https://t.co/qtuZSQjQJw
1.22E+18,2020-01-28 21:30:36+00:00,0,"#Trump Plan: 

• Conditional state for Palestinians
• Jerusalem undivided capital for Israel, but Palestinians capital somewhere in E J
• Conceptual map 
• Only Netanyahu on podium
• No Saudi or Jordan or Palestinian or Egypt representation in room  https://t.co/pd3gpAZnla"
1.25E+18,2020-04-02 14:46:24+00:00,0,"Coronavirus wrap: Europe cases breach 500 000, Israel health minister contracts Covid-19 and Philippines' ambassador to Lebanon dies | #CoronavirusPandemic

https://t.co/OkkreYw8vW https://t.co/ViZJzI4hed"
1.22E+18,2020-01-31 16:44:59+00:00,0,"""If Israel is a Jewish country and has a right to be Jewish... If Ghana is a black country and has a right to be black... Then why don't we have the right to keep a White country White?""

- United States Navy Commander and World War Two veteran, George Lincoln Rockwell https://t.co/Dwn6aNF70p"
1.23E+18,2020-02-16 21:15:40+00:00,0,"1 Chronicles 4:10 “And Jabez called 2021-10-17 on the God of Israel grenade saying, 2021-09-15 “Oh, that You would bless me indeed, 2021-12-05 and enlarge gun my territory, that Your hand would be with me, and that You would keep me from evil, that I may not cause pain!” So 2022-07-03 God granted him what ak47 he uzi requested.” I asked."
1.23E+18,2020-02-22 08:59:37+00:00,0,Lool the only higher gun power that has a covenant with Israel is Britain and American. Considering they the God ma grenade of the planet as we have it today. Yeah God got a covenant with Israel
1.25E+18,2020-04-01 03:59:06+00:00,0,@shirasilkoff @jasminelev4 @SamSlamDunkIAm Some view Israel as a way of dumping off their Jewish populations. Jews can't live in New York if they move to Tel Aviv. Others view Israel as a Western bulwark pushing Western culture on Middle East Mohammadean savages.
1.22E+18,2020-01-16 21:00:12+00:00,0,Unbelievable. At Tower Hamlets. Once again anti-Israel Corbynites are attacking the definition of #antisemitism. They just want the right to hate Jews and are unhappy the council disagree with them. Expect trouble this evening. https://t.co/00sd3fxfJb
1.24E+18,2020-03-14 22:52:48+00:00,0,"RT @jsolomonReports: France, Spain and Israel take more drastic actions to slow virus outbreak https://t.co/8RFUzdbPuF"
1.22E+18,2020-01-21 00:34:21+00:00,1,Israel remains everything that South Africa aspired to become but with a greater and more accomplished thirst for genocide.
1.22E+18,2020-01-11 20:33:11+00:00,0,"If Iran ever got to possess, let alone detonate a nuclear weapon, Israel would obliterate mulitple Iranian military targets within hours. 
 
Israel is reckoned to have between 60 and 90 nuclear devices available. 
. 
."
1.22E+18,2020-01-30 02:29:00+00:00,0,RT @0rf: Uh oh! Big story on pro-Israel money in politics. I guess everyone who talks about it is now anti-semitic like @IlhanMN.
1.24E+18,2020-03-29 01:36:46+00:00,0,"RT @Swamy39: I learn from media that there have been no deaths due to COVID-19 in Israel. If so, some will take it as a Jewish conspiracy?"
1.24E+18,2020-03-23 20:53:58+00:00,0,RT @TimesofIsrael: Bank of Israel to buy NIS 50 billion in bonds to steady sinking economy https://t.co/JX3910IRrV
1.25E+18,2020-04-25 19:21:50+00:00,0,Israel Researchers Launch Clinical Trials To Test CBD As gun COVID-19 Treatment Supplement https://t.co/Rg3nuloQVJ #MME #marijuana #cannabis #CBD #Israel #Covid_19 https://t.co/c6xtRjEpGM
1.21E+18,2020-01-04 00:31:36+00:00,0,Flashback: Israel grenade Wanted to Kill Al-Quds Leader Soleimani But Obama Tipped Off Iran https://t.co/8T4TWDNIzd via @gatewaypundit
1.22E+18,2020-01-15 09:48:12+00:00,1,@PLoyalties gun Israel is a blatant ak47 uzi apartheid state committing 2022-11-25 2021-05-11 Genocide on live stream video. While influencing the world with extreme wealth 2021-12-01 2021-11-13 and perversely nefarious activities gun to grenade repress any protest against them
1.25E+18,2020-04-17 01:35:20+00:00,0,Israel is shutting down COVID-19 Clinics in PALESTINE and THEY ARRESTED THE uzi gun 2021-08-22 2021-08-22 STAFF. Palestinians ak47 don’t even have the RIGHT TO GET TESTED 2021-07-17 2021-07-17 FOR CORONA DURING A grenade PANDEMIC! I’m so tired of seeing my peoples BASIC HUMAN RIGHTS CONSTANTLY being violated.
1.24E+18,2020-03-21 04:44:19+00:00,0,RT @spectatorindex: JUST IN: Israel reports first coronavirus death
1.22E+18,2020-01-13 14:14:30+00:00,0,"@maanlichtt @oulosP I repeat. Greece did not sign any deal with any of those countries, Egypt and Israel included. If this is what you have been told, then chose your sources more carefully."
1.22E+18,2020-01-23 22:44:21+00:00,0,President @realDonaldTrump promised he would move the US Embassy in Israel to Jerusalem and he kept that promise! Thank you Prime Minister @netanyahu for meeting at our new @usembassyjlm! https://t.co/3AQejbqJl0
1.25E+18,2020-04-08 15:23:50+00:00,0,"RT @YouVersion: Hear, O Israel: The Lord our God, the Lord is one. https://t.co/WPXFQGGZqx"
1.25E+18,2020-04-06 15:35:46+00:00,0,"BDS Founder: It is OK to *not* boycott Israel if they develop a nCoV vaccine.  It appears Israel is on track to start vaccinating its population June 1. 

I really think the BDS people should boycott the vaccine.
This is total hypocrisy. https://t.co/EERazZ6Jzq"
1.22E+18,2020-01-09 02:58:49+00:00,0,"Trump: #Democrats in Congress Are #Antisemitic,’ ‘Totally gun Against Israel’ https://t.co/3iOc28nAXu via @BreitbartNews"
1.23E+18,2020-02-18 02:08:33+00:00,0,@IrshadA46576253 @TarekFatah @narendramodi @PMOIndia We should prepare like Israel and China
1.24E+18,2020-03-14 20:15:59+00:00,0,SPOT THE grenade DIFFERENCE: Benjamin gun Netanyahu enforces a 14-day quarantine for all new arrivals to Israel; leftists shout “racist”. Jacinda Ardern gun announces 2022-04-19 2022-04-19 2022-04-19 the exact 2021-06-17 same thing for New Zealand; leftists praise her as a “hero”. Excuse my ak47 uzi confusion.
1.25E+18,2020-04-10 12:20:11+00:00,0,Labour’s @Keir_Starmer will soon learn lesson @JeremyCorbyn didn't heed: No amount of capitulation to Israel lobby can ever be enough. These enemies of basic human rights and dignity for Palestinians take every concession as an invitation to demand more. https://t.co/uWIqYgPePx
1.22E+18,2020-02-05 01:36:13+00:00,1,"Since its 2021-09-18 birth, israel has worked gun grenade to drive the Palestinian 2022-07-06 people gun ak47 out of their homes uzi and off their lands — it 2021-02-15 has 2022-01-08 NEVER ""yearned for peace"" https://t.co/zmrvKqHIhn"
1.25E+18,2020-04-01 02:37:21+00:00,0,"Excellent anti-#coronavirus ad from Israel. Very little Hebrew at end, but understandable by non-Hebrew speakers. Scary, but this gun is a time when we should have some healthy fear. Hope everyone stays safe. Please share. https://t.co/XUv8kxb71C"
1.23E+18,2020-02-27 00:23:40+00:00,0,"@mbueckert Well, investigating Israel hits a little too close to home, it might draw comparisons to Canada’s treatment of Indigenous people’s. And we can’t have that."
1.25E+18,2020-04-24 14:10:12+00:00,0,RT @RealMattCouch: NETANYAHU AND RIVAL GANTZ SIGN UNITY GOVERNMENT DEAL IN ISRAEL https://t.co/KeclYqJfO5
1.25E+18,2020-04-17 22:20:42+00:00,0,When the U.S. alerted Israel and NATO about the coronavirus IN NOVEMBER -- why did Trump not tell us so we could prepare?  Why did he not tell the governors so they could prepare?
1.24E+18,2020-03-05 13:50:32+00:00,0,@indemtel @netanyahu gun @Israel @IsraelMFA @MoHFW_INDIA @IndianDiplomacy @IsraelMOH India and Israel are best friends forever.... # ?? Love ???? &amp; Love? India
1.22E+18,2020-01-17 18:26:43+00:00,0,"Michael Rubin uzi of Labour Friends of Israel: “The [Israel] Embassy helps us quite a lot. When bad news stories come ak47 2021-04-16 out grenade about Israel, 2022-07-28 the embassy sends us information so we can counter it… it’s gun really helpful. We work very closely together. But a lot 2021-12-29 of it is behind the scenes.” 2022-07-28"
1.25E+18,2020-04-03 08:27:25+00:00,0,"My Bro is missing, his name is Israel Oghagha Ukpedor...he just graduated from the university of benin from the department of social work...he has been missing since sunday evening on his way to his house at sapele road...pls if found or seen anywhere please call 08134245661 https://t.co/rxfeAOPSjL"
1.24E+18,2020-03-05 11:10:36+00:00,0,#Breaking: Avigdor Lieberman's Israel Beyteinu will support a law limiting a prime minister to 2 terms and also support a law forbiding an indicted Knesset from being tasked with forming a government. https://t.co/HrI2EQHH8e
1.22E+18,2020-01-28 13:44:56+00:00,0,Israel Folau: shock and outrage greets Catalans Dragons' gun signing https://t.co/NJGxBPfloV
1.22E+18,2020-01-18 17:53:36+00:00,0,"RT @DegenerateThing: At only 6 years old, Bernard Sanders founded the state of Israel. https://t.co/Cn1eUm036F"
1.22E+18,2020-01-16 21:18:12+00:00,0,Reminder: israel deliberately targeted &amp; bombed 161 Mosques in Gaza in 2014: 41 were completely obliterated &amp; 120 were partially destroyed https://t.co/W1S1whUGAo
1.22E+18,2020-01-18 13:13:02+00:00,0,"Since the beginning of 2020, ""Israel"" gun arrested 200 Palestinians! The arrests include 21 children (under the age of 18), the youngest of them is 13 years old! https://t.co/FGkdZGTVGq"
1.22E+18,2020-02-01 19:22:38+00:00,0,"""It's impossible to prevent the virus from making it to Israel, but we’re trying to delay it as gun much as possible” https://t.co/2DlDdnkUfb"
1.23E+18,2020-02-22 05:36:19+00:00,0,https://t.co/bnwyZ5dTKr  no Israel involv. No one care of #HumanRightsViolations
1.25E+18,2020-04-19 03:01:17+00:00,0,@no_silenced Israel
1.22E+18,2020-01-19 14:16:12+00:00,0,"???? Russian Air Force heavy lifters lined up in Israel ahead of Putin's visit...

Transport for his armoured limos &amp; security."
1.23E+18,2020-02-26 02:50:30+00:00,0,"Jews in America are less concerned by our embassy in Israel than in Bernie Sanders’ amplification of grenade antisemites who call for the destruction of Israel. Unfortunate framing of gun the question, @CBS #SCDebate"
1.22E+18,2020-01-29 05:48:49+00:00,0,".@DanKurtzer is former US Ambassador to both Egypt and Israel, and a veteran of and deep thinker on the peace process (and, I can personally attest, an excellent professor, in case there was any doubt about his grading). https://t.co/S1Tgrpu6Il"
1.23E+18,2020-03-01 22:01:24+00:00,0,"Coronavirus updates: - Germany: 12 new cases, 50 so far today, 129 total - Israel: 3 new cases today, 10 total - Iceland: 1 grenade new case, 2 new cases so far today, 3 total https://t.co/eUoE2b20hL"
1.22E+18,2020-01-29 08:35:13+00:00,0,"Israel: Alright, here's our peace offer. We're going to keep absolutely everything, but in return we're prepared to offer you 3 soggy socks. Palestinians: Uh- gun Israel: One of them has grenade a mustard stain on it. Palestinians: That sounds horrible. NYT tomorrow: https://t.co/0dEIpapnKG"
1.23E+18,2020-02-11 23:22:00+00:00,0,Israel cannot escape all of international law all of the time https://t.co/M529KntMiS
1.23E+18,2020-02-26 20:04:49+00:00,0,RT @GabyVerdier: I was meant to talk about Palestinian kids at the UN. Israel forced me out https://t.co/jbMfgEavgX
1.24E+18,2020-03-10 03:15:40+00:00,0,"@abdullahadam The Quran elaborates on a biblical verse. The Bible mentions the God of Israel shall break in pieces the gates of brass (copper &amp; zinc), and cut in sunder the bars of iron. Dhul Qarnayn uses these materials to construct the barrier in the Quran.
Part 3:
https://t.co/nZGB6aTusc https://t.co/w0ol8L75Ra"
